{'Clef': 15, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 42, 'NoteInsertion': 58, 'NoteSpelling': 20, 'NoteDuration': 32, 'StemDirection': 16, 'Beams': 16, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 14, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 16, 'n_Note': 62, 'n_Chord': 16, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 14, 'NoteInsertion': 52, 'NoteSpelling': 26, 'NoteDuration': 44, 'StemDirection': 15, 'Beams': 37, 'Tie': 4, 'RestInsertion': 21, 'RestDeletion': 3, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 51, 'n_Chord': 16, 'n_Rest': 4}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 20, 'NoteInsertion': 59, 'NoteSpelling': 0, 'NoteDuration': 5, 'StemDirection': 10, 'Beams': 35, 'Tie': 0, 'RestInsertion': 32, 'RestDeletion': 3, 'RestDuration': 2, 'StaffAssignment': 3, 'Voice': 0, 'n_Note': 65, 'n_Chord': 7, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 14, 'NoteSpelling': 0, 'NoteDuration': 45, 'StemDirection': 15, 'Beams': 5, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 8, 'n_Chord': 108, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 31, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 6, 'Beams': 6, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 20, 'RestDuration': 0, 'StaffAssignment': 7, 'Voice': 5, 'n_Note': 38, 'n_Chord': 0, 'n_Rest': 20}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 47, 'NoteInsertion': 103, 'NoteSpelling': 2, 'NoteDuration': 29, 'StemDirection': 25, 'Beams': 28, 'Tie': 1, 'RestInsertion': 11, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 8, 'Voice': 25, 'n_Note': 16, 'n_Chord': 68, 'n_Rest': 2}
{'Clef': 8, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 25, 'NoteInsertion': 18, 'NoteSpelling': 2, 'NoteDuration': 8, 'StemDirection': 5, 'Beams': 5, 'Tie': 1, 'RestInsertion': 20, 'RestDeletion': 8, 'RestDuration': 10, 'StaffAssignment': 11, 'Voice': 0, 'n_Note': 42, 'n_Chord': 2, 'n_Rest': 19}
{'Clef': 14, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 53, 'NoteInsertion': 40, 'NoteSpelling': 1, 'NoteDuration': 31, 'StemDirection': 13, 'Beams': 25, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 5, 'RestDuration': 2, 'StaffAssignment': 13, 'Voice': 11, 'n_Note': 80, 'n_Chord': 20, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 72, 'NoteInsertion': 58, 'NoteSpelling': 0, 'NoteDuration': 29, 'StemDirection': 17, 'Beams': 18, 'Tie': 0, 'RestInsertion': 12, 'RestDeletion': 74, 'RestDuration': 10, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 15, 'n_Chord': 96, 'n_Rest': 84}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 34, 'NoteInsertion': 45, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 8, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 5, 'RestDuration': 4, 'StaffAssignment': 1, 'Voice': 3, 'n_Note': 33, 'n_Chord': 14, 'n_Rest': 9}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 26, 'NoteInsertion': 35, 'NoteSpelling': 0, 'NoteDuration': 11, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 14, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 6, 'Voice': 3, 'n_Note': 6, 'n_Chord': 41, 'n_Rest': 0}
{'Clef': 22, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 67, 'NoteSpelling': 7, 'NoteDuration': 55, 'StemDirection': 47, 'Beams': 46, 'Tie': 0, 'RestInsertion': 15, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 1, 'n_Note': 101, 'n_Chord': 30, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 67, 'NoteInsertion': 23, 'NoteSpelling': 6, 'NoteDuration': 6, 'StemDirection': 1, 'Beams': 3, 'Tie': 4, 'RestInsertion': 7, 'RestDeletion': 40, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 4, 'n_Note': 64, 'n_Chord': 12, 'n_Rest': 44}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 49, 'NoteInsertion': 41, 'NoteSpelling': 18, 'NoteDuration': 10, 'StemDirection': 8, 'Beams': 15, 'Tie': 2, 'RestInsertion': 1, 'RestDeletion': 8, 'RestDuration': 1, 'StaffAssignment': 4, 'Voice': 6, 'n_Note': 68, 'n_Chord': 0, 'n_Rest': 12}
{'Clef': 3, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 31, 'NoteInsertion': 40, 'NoteSpelling': 1, 'NoteDuration': 13, 'StemDirection': 10, 'Beams': 10, 'Tie': 0, 'RestInsertion': 12, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 41, 'n_Chord': 4, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 63, 'NoteInsertion': 42, 'NoteSpelling': 1, 'NoteDuration': 18, 'StemDirection': 10, 'Beams': 0, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 13, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 3, 'n_Chord': 82, 'n_Rest': 15}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 12, 'NoteInsertion': 30, 'NoteSpelling': 15, 'NoteDuration': 10, 'StemDirection': 8, 'Beams': 9, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 2, 'RestDuration': 6, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 28, 'n_Chord': 0, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 87, 'NoteInsertion': 59, 'NoteSpelling': 0, 'NoteDuration': 44, 'StemDirection': 12, 'Beams': 11, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 3, 'RestDuration': 4, 'StaffAssignment': 0, 'Voice': 6, 'n_Note': 25, 'n_Chord': 108, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 77, 'NoteInsertion': 65, 'NoteSpelling': 11, 'NoteDuration': 5, 'StemDirection': 15, 'Beams': 29, 'Tie': 1, 'RestInsertion': 14, 'RestDeletion': 5, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 9, 'n_Note': 110, 'n_Chord': 0, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 24, 'NoteInsertion': 33, 'NoteSpelling': 4, 'NoteDuration': 13, 'StemDirection': 5, 'Beams': 5, 'Tie': 1, 'RestInsertion': 3, 'RestDeletion': 5, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 5, 'n_Note': 52, 'n_Chord': 0, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 35, 'NoteInsertion': 24, 'NoteSpelling': 7, 'NoteDuration': 10, 'StemDirection': 0, 'Beams': 4, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 16, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 16, 'n_Note': 64, 'n_Chord': 0, 'n_Rest': 17}
{'Clef': 13, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 69, 'NoteInsertion': 46, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 7, 'Beams': 10, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 9, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 13, 'n_Note': 54, 'n_Chord': 36, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 93, 'NoteInsertion': 41, 'NoteSpelling': 0, 'NoteDuration': 18, 'StemDirection': 11, 'Beams': 5, 'Tie': 0, 'RestInsertion': 14, 'RestDeletion': 5, 'RestDuration': 3, 'StaffAssignment': 4, 'Voice': 8, 'n_Note': 34, 'n_Chord': 83, 'n_Rest': 11}
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 45, 'NoteInsertion': 23, 'NoteSpelling': 6, 'NoteDuration': 4, 'StemDirection': 8, 'Beams': 19, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 4, 'Voice': 3, 'n_Note': 60, 'n_Chord': 8, 'n_Rest': 0}
{'Clef': 7, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 9, 'NoteInsertion': 1, 'NoteSpelling': 21, 'NoteDuration': 12, 'StemDirection': 8, 'Beams': 5, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 18, 'n_Chord': 12, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 72, 'NoteInsertion': 41, 'NoteSpelling': 1, 'NoteDuration': 23, 'StemDirection': 17, 'Beams': 19, 'Tie': 0, 'RestInsertion': 44, 'RestDeletion': 12, 'RestDuration': 2, 'StaffAssignment': 2, 'Voice': 12, 'n_Note': 89, 'n_Chord': 10, 'n_Rest': 18}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 23, 'NoteInsertion': 32, 'NoteSpelling': 6, 'NoteDuration': 7, 'StemDirection': 3, 'Beams': 3, 'Tie': 4, 'RestInsertion': 4, 'RestDeletion': 9, 'RestDuration': 2, 'StaffAssignment': 3, 'Voice': 2, 'n_Note': 21, 'n_Chord': 23, 'n_Rest': 11}
{'Clef': 12, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 32, 'NoteInsertion': 33, 'NoteSpelling': 2, 'NoteDuration': 4, 'StemDirection': 5, 'Beams': 7, 'Tie': 2, 'RestInsertion': 6, 'RestDeletion': 16, 'RestDuration': 0, 'StaffAssignment': 4, 'Voice': 1, 'n_Note': 33, 'n_Chord': 26, 'n_Rest': 19}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 52, 'NoteInsertion': 39, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 22, 'Beams': 21, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 9, 'RestDuration': 1, 'StaffAssignment': 5, 'Voice': 0, 'n_Note': 33, 'n_Chord': 66, 'n_Rest': 14}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 48, 'NoteInsertion': 32, 'NoteSpelling': 1, 'NoteDuration': 21, 'StemDirection': 11, 'Beams': 22, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 54, 'n_Chord': 24, 'n_Rest': 1}
{'Clef': 3, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 9, 'NoteInsertion': 16, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 1, 'RestInsertion': 8, 'RestDeletion': 7, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 4, 'n_Note': 15, 'n_Chord': 6, 'n_Rest': 12}
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 18, 'NoteInsertion': 4, 'NoteSpelling': 0, 'NoteDuration': 7, 'StemDirection': 0, 'Beams': 0, 'Tie': 2, 'RestInsertion': 3, 'RestDeletion': 5, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 13, 'n_Chord': 14, 'n_Rest': 12}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 70, 'NoteInsertion': 38, 'NoteSpelling': 6, 'NoteDuration': 9, 'StemDirection': 16, 'Beams': 0, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 0, 'n_Chord': 163, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 21, 'NoteInsertion': 32, 'NoteSpelling': 10, 'NoteDuration': 42, 'StemDirection': 26, 'Beams': 23, 'Tie': 0, 'RestInsertion': 14, 'RestDeletion': 8, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 46, 'n_Chord': 18, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 63, 'NoteInsertion': 60, 'NoteSpelling': 3, 'NoteDuration': 6, 'StemDirection': 5, 'Beams': 4, 'Tie': 0, 'RestInsertion': 24, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 35, 'Voice': 6, 'n_Note': 23, 'n_Chord': 81, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 30, 'NoteInsertion': 23, 'NoteSpelling': 0, 'NoteDuration': 46, 'StemDirection': 12, 'Beams': 35, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 4, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 8, 'n_Note': 64, 'n_Chord': 12, 'n_Rest': 4}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 102, 'NoteInsertion': 74, 'NoteSpelling': 29, 'NoteDuration': 28, 'StemDirection': 19, 'Beams': 22, 'Tie': 0, 'RestInsertion': 21, 'RestDeletion': 8, 'RestDuration': 3, 'StaffAssignment': 12, 'Voice': 17, 'n_Note': 5, 'n_Chord': 134, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 49, 'NoteInsertion': 37, 'NoteSpelling': 6, 'NoteDuration': 5, 'StemDirection': 11, 'Beams': 22, 'Tie': 0, 'RestInsertion': 22, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 27, 'n_Note': 101, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 49, 'NoteInsertion': 42, 'NoteSpelling': 2, 'NoteDuration': 4, 'StemDirection': 2, 'Beams': 11, 'Tie': 0, 'RestInsertion': 15, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 8, 'Voice': 6, 'n_Note': 72, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 13, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 5, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 0, 'RestDuration': 8, 'StaffAssignment': 5, 'Voice': 0, 'n_Note': 22, 'n_Chord': 4, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 11, 'NoteInsertion': 27, 'NoteSpelling': 0, 'NoteDuration': 16, 'StemDirection': 8, 'Beams': 23, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 1, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 11, 'n_Note': 36, 'n_Chord': 0, 'n_Rest': 4}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 24, 'NoteInsertion': 36, 'NoteSpelling': 0, 'NoteDuration': 26, 'StemDirection': 5, 'Beams': 0, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 0, 'n_Note': 7, 'n_Chord': 44, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 40, 'NoteInsertion': 62, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 16, 'Beams': 0, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 8, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 9, 'n_Chord': 98, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 129, 'NoteInsertion': 68, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 1, 'Tie': 0, 'RestInsertion': 18, 'RestDeletion': 9, 'RestDuration': 4, 'StaffAssignment': 5, 'Voice': 1, 'n_Note': 72, 'n_Chord': 65, 'n_Rest': 16}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 28, 'NoteInsertion': 12, 'NoteSpelling': 2, 'NoteDuration': 1, 'StemDirection': 6, 'Beams': 10, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 6, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 37, 'n_Chord': 17, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 48, 'NoteInsertion': 70, 'NoteSpelling': 11, 'NoteDuration': 9, 'StemDirection': 19, 'Beams': 35, 'Tie': 0, 'RestInsertion': 20, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 6, 'Voice': 14, 'n_Note': 90, 'n_Chord': 0, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 35, 'NoteInsertion': 31, 'NoteSpelling': 0, 'NoteDuration': 17, 'StemDirection': 2, 'Beams': 0, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 64, 'n_Chord': 48, 'n_Rest': 8}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 80, 'NoteInsertion': 39, 'NoteSpelling': 0, 'NoteDuration': 39, 'StemDirection': 27, 'Beams': 27, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 26, 'RestDuration': 1, 'StaffAssignment': 11, 'Voice': 4, 'n_Note': 84, 'n_Chord': 48, 'n_Rest': 29}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 16, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 12, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 22, 'n_Chord': 27, 'n_Rest': 0}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 45, 'NoteInsertion': 56, 'NoteSpelling': 4, 'NoteDuration': 38, 'StemDirection': 35, 'Beams': 35, 'Tie': 0, 'RestInsertion': 18, 'RestDeletion': 3, 'RestDuration': 1, 'StaffAssignment': 6, 'Voice': 0, 'n_Note': 86, 'n_Chord': 2, 'n_Rest': 4}
pass
{'Clef': 3, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 52, 'NoteInsertion': 40, 'NoteSpelling': 17, 'NoteDuration': 16, 'StemDirection': 13, 'Beams': 16, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 43, 'RestDuration': 0, 'StaffAssignment': 5, 'Voice': 8, 'n_Note': 39, 'n_Chord': 31, 'n_Rest': 47}
{'Clef': 6, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 116, 'NoteInsertion': 50, 'NoteSpelling': 4, 'NoteDuration': 11, 'StemDirection': 8, 'Beams': 10, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 6, 'RestDuration': 3, 'StaffAssignment': 9, 'Voice': 4, 'n_Note': 103, 'n_Chord': 32, 'n_Rest': 9}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 56, 'NoteInsertion': 20, 'NoteSpelling': 2, 'NoteDuration': 22, 'StemDirection': 12, 'Beams': 22, 'Tie': 0, 'RestInsertion': 45, 'RestDeletion': 2, 'RestDuration': 3, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 79, 'n_Chord': 0, 'n_Rest': 12}
{'Clef': 4, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 74, 'NoteInsertion': 48, 'NoteSpelling': 0, 'NoteDuration': 27, 'StemDirection': 11, 'Beams': 17, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 3, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 6, 'n_Note': 36, 'n_Chord': 74, 'n_Rest': 4}
{'Clef': 3, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 63, 'NoteInsertion': 60, 'NoteSpelling': 9, 'NoteDuration': 28, 'StemDirection': 20, 'Beams': 28, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 10, 'Voice': 6, 'n_Note': 94, 'n_Chord': 4, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 2, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 8, 'n_Chord': 0, 'n_Rest': 2}
pass
{'Clef': 9, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 83, 'NoteInsertion': 47, 'NoteSpelling': 13, 'NoteDuration': 8, 'StemDirection': 11, 'Beams': 15, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 9, 'RestDuration': 0, 'StaffAssignment': 10, 'Voice': 0, 'n_Note': 90, 'n_Chord': 17, 'n_Rest': 9}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 15, 'NoteInsertion': 26, 'NoteSpelling': 0, 'NoteDuration': 11, 'StemDirection': 6, 'Beams': 6, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 3, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 8, 'n_Note': 19, 'n_Chord': 16, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 6, 'NoteInsertion': 10, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 3, 'Beams': 0, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 4, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 0, 'n_Chord': 34, 'n_Rest': 16}
{'Clef': 7, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 13, 'NoteInsertion': 24, 'NoteSpelling': 3, 'NoteDuration': 14, 'StemDirection': 5, 'Beams': 5, 'Tie': 0, 'RestInsertion': 20, 'RestDeletion': 9, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 4, 'n_Note': 24, 'n_Chord': 3, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 10, 'NoteInsertion': 30, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 3, 'Beams': 1, 'Tie': 0, 'RestInsertion': 12, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 4, 'n_Note': 22, 'n_Chord': 4, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 84, 'NoteInsertion': 42, 'NoteSpelling': 4, 'NoteDuration': 15, 'StemDirection': 12, 'Beams': 3, 'Tie': 0, 'RestInsertion': 31, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 5, 'Voice': 5, 'n_Note': 52, 'n_Chord': 65, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 18, 'NoteInsertion': 27, 'NoteSpelling': 31, 'NoteDuration': 49, 'StemDirection': 27, 'Beams': 43, 'Tie': 0, 'RestInsertion': 22, 'RestDeletion': 12, 'RestDuration': 5, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 57, 'n_Chord': 10, 'n_Rest': 19}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 88, 'NoteInsertion': 107, 'NoteSpelling': 0, 'NoteDuration': 44, 'StemDirection': 25, 'Beams': 40, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 6, 'RestDuration': 3, 'StaffAssignment': 2, 'Voice': 17, 'n_Note': 89, 'n_Chord': 45, 'n_Rest': 9}
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 41, 'NoteInsertion': 29, 'NoteSpelling': 0, 'NoteDuration': 15, 'StemDirection': 8, 'Beams': 15, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 8, 'n_Note': 47, 'n_Chord': 10, 'n_Rest': 4}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 50, 'NoteInsertion': 37, 'NoteSpelling': 0, 'NoteDuration': 10, 'StemDirection': 5, 'Beams': 5, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 18, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 7, 'n_Note': 56, 'n_Chord': 12, 'n_Rest': 20}
{'Clef': 20, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 16, 'NoteInsertion': 34, 'NoteSpelling': 0, 'NoteDuration': 20, 'StemDirection': 6, 'Beams': 23, 'Tie': 1, 'RestInsertion': 10, 'RestDeletion': 7, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 4, 'n_Note': 33, 'n_Chord': 12, 'n_Rest': 8}
{'Clef': 5, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 20, 'NoteInsertion': 5, 'NoteSpelling': 2, 'NoteDuration': 6, 'StemDirection': 4, 'Beams': 4, 'Tie': 1, 'RestInsertion': 14, 'RestDeletion': 15, 'RestDuration': 6, 'StaffAssignment': 6, 'Voice': 1, 'n_Note': 26, 'n_Chord': 6, 'n_Rest': 24}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 32, 'NoteInsertion': 40, 'NoteSpelling': 3, 'NoteDuration': 26, 'StemDirection': 0, 'Beams': 0, 'Tie': 2, 'RestInsertion': 9, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 5, 'Voice': 0, 'n_Note': 5, 'n_Chord': 58, 'n_Rest': 2}
